movie_id,movie_title,movie_duration,movie_budget,movie_rate
632,The Twilight Saga: Eclipse ,124,68000000,4.9
633,The Score ,124,68000000,6.8
634,Despicable Me ,87,69000000,7.7
635,Money Train ,105,68000000,5.6
636,Ted 2 ,125,68000000,6.4
637,Agora ,141,70000000,7.2
638,Mystery Men ,121,65000000,6.0
639,Hall Pass ,111,36000000,5.9
640,The Insider ,157,68000000,7.9
641,The Finest Hours ,117,0,6.8
642,Body of Lies ,128,70000000,7.1
643,Dinner for Schmucks ,114,0,5.9
644,Abraham Lincoln: Vampire Hunter ,105,69000000,5.9
645,Entrapment ,113,66000000,6.2
646,Last Man Standing             ,30,0,7.4
647,The X Files ,121,66000000,7.0
648,The Last Legion ,102,35000000,5.4
649,Saving Private Ryan ,169,70000000,8.6
650,Need for Speed ,132,66000000,6.5
651,What Women Want ,127,70000000,6.4
652,Ice Age ,103,59000000,7.6
653,Dreamcatcher ,136,68000000,5.5
654,Lincoln ,150,65000000,7.4
655,The Matrix ,136,63000000,8.7
656,Apollo 13 ,140,62000000,7.6
657,Total Recall ,113,65000000,7.5
658,The Santa Clause 2 ,104,60000000,5.5
659,Les MisÃ©rables ,158,61000000,7.6
660,You've Got Mail ,119,65000000,6.5
661,Step Brothers ,106,65000000,6.9
662,The Mask of Zorro ,136,65000000,6.7
663,Due Date ,95,65000000,6.6
664,Unbroken ,137,65000000,7.2
665,Space Cowboys ,130,65000000,6.4
666,Cliffhanger ,124,70000000,6.4
667,Broken Arrow ,108,50000000,6.0
668,The Kid ,104,60000000,6.1
669,World Trade Center ,129,63000000,6.0
670,Mona Lisa Smile ,117,65000000,6.4
671,The Dictator ,99,65000000,6.4
672,Eyes Wide Shut ,159,65000000,7.3
673,Annie ,118,65000000,5.2
674,Focus ,105,50100000,6.6
675,This Means War ,103,65000000,6.3
676,Blade: Trinity ,122,65000000,5.9
677,Red Dawn ,114,16900000,6.4
678,Primary Colors ,143,65000000,6.7
679,Resident Evil: Retribution ,96,65000000,5.4
680,Death Race ,111,45000000,6.4
681,The Long Kiss Goodnight ,121,65000000,6.7
682,Proof of Life ,135,65000000,6.2
683,Zathura: A Space Adventure ,101,65000000,6.1
684,Fight Club ,151,63000000,8.8
685,We Are Marshall ,131,65000000,7.1
686,The Missing             ,60,0,8.1
687,Hudson Hawk ,100,70000000,5.7
688,Lucky Numbers ,105,65000000,5.0
689,"I Frankenstein ",92,65000000,5.1
690,Oliver Twist ,130,50000000,6.9
691,Elektra ,100,43000000,4.8
692,Sin City: A Dame to Kill For ,102,65000000,6.5
693,Random Hearts ,133,64000000,5.1
694,Everest ,121,55000000,7.1
695,Perfume: The Story of a Murderer ,147,50000000,7.5
696,Austin Powers in Goldmember ,94,63000000,6.2
697,Astro Boy ,94,65000000,6.3
698,Jurassic Park ,127,63000000,8.1
699,Wyatt Earp ,212,63000000,6.6
700,Clear and Present Danger ,141,62000000,6.9
701,Dragon Blade ,103,65000000,6.1
702,Littleman ,98,64000000,4.3
703,U-571 ,116,62000000,6.6
704,The American President ,114,62000000,6.8
705,The Love Guru ,87,62000000,3.8
706,3000 Miles to Graceland ,125,42000000,5.9
707,The Hateful Eight ,187,44000000,7.9
708,Blades of Glory ,93,61000000,6.3
709,Hop ,95,63000000,5.5
710,300 ,117,65000000,7.7
711,Meet the Fockers ,106,80000000,6.3
712,Marley & Me ,115,60000000,7.1
713,The Green Mile ,189,60000000,8.5
714,Wild Hogs ,100,0,5.9
715,Chicken Little ,81,150000000,5.8
716,Gone Girl ,149,61000000,8.1
717,The Bourne Identity ,119,60000000,7.9
718,GoldenEye ,130,58000000,7.2
719,The General's Daughter ,116,95000000,6.3
720,The Truman Show ,103,60000000,8.1
721,The Prince of Egypt ,99,70000000,7.0
722,Daddy Day Care ,92,60000000,5.5
723,2 Guns ,109,61000000,6.7
724,Cats & Dogs ,87,60000000,5.2
725,The Italian Job ,111,60000000,7.0
726,Two Weeks Notice ,101,60000000,6.1
727,Antz ,83,105000000,6.6
728,Couples Retreat ,113,60000000,5.5
729,Days of Thunder ,107,60000000,5.9
730,Cheaper by the Dozen 2 ,94,60000000,5.4
731,The Scorch Trials ,132,61000000,6.4
732,Eat Pray Love ,140,60000000,5.7
733,The Family Man ,125,60000000,6.7
734,RED ,111,58000000,7.1
735,Any Given Sunday ,156,55000000,6.8
736,The Horse Whisperer ,170,60000000,6.5
737,Collateral ,120,65000000,7.6
738,The Scorpion King ,100,60000000,5.5
739,Ladder 49 ,115,55000000,6.5
740,Jack Reacher ,130,60000000,7.0
741,Deep Blue Sea ,105,60000000,5.8
742,This Is It ,111,60000000,7.3
743,Contagion ,106,60000000,6.6
744,Kangaroo Jack ,89,60000000,4.4
745,Coraline ,100,60000000,7.7
746,The Happening ,91,48000000,5.0
747,Man on Fire ,146,70000000,7.7
748,The Shaggy Dog ,98,50000000,4.4
749,Starsky & Hutch ,101,60000000,6.1
750,Jingle All the Way ,94,60000000,5.4
751,Hellboy ,132,66000000,6.8
752,A Civil Action ,115,60000000,6.5
753,ParaNorman ,92,60000000,7.0
754,The Jackal ,124,60000000,6.3
755,Paycheck ,119,60000000,6.3
756,Up Close & Personal ,124,60000000,6.1
757,The Tale of Despereaux ,93,60000000,6.1
758,Rules of Engagement             ,22,0,7.3
759,The Tuxedo ,98,60000000,5.3
760,Under Siege 2: Dark Territory ,92,60000000,5.4
761,Jack Ryan: Shadow Recruit ,105,60000000,6.2
762,Joy ,124,60000000,6.6
763,London Has Fallen ,99,60000000,5.9
764,Alien: Resurrection ,116,75000000,6.3
765,Shooter ,124,61000000,7.2
766,The Boxtrolls ,96,60000000,6.8
767,Practical Magic ,104,48000000,6.1
768,The Lego Movie ,100,60000000,7.8
769,Miss Congeniality 2: Armed and Fabulous ,115,45000000,5.0
770,Reign of Fire ,101,60000000,6.2
771,Gangster Squad ,113,60000000,6.7
772,Year One ,100,60000000,4.9
773,Invictus ,134,60000000,7.4
774,State of Play ,127,0,7.1
775,Duplicity ,125,60000000,6.2
776,My Favorite Martian ,94,65000000,4.9
777,The Sentinel ,107,60000000,6.1
778,Planet 51 ,91,70000000,6.1
779,Star Trek: Nemesis ,116,60000000,6.4
780,Intolerable Cruelty ,100,60000000,6.3
781,Trouble with the Curve ,111,0,6.8
782,Edge of Darkness ,117,80000000,6.6
783,The Relic ,110,40000000,5.7
784,Analyze That ,96,60000000,5.9
785,Righteous Kill ,101,60000000,6.0
786,Mercury Rising ,111,60000000,6.1
787,The Soloist ,117,60000000,6.7
788,The Legend of Bagger Vance ,126,60000000,6.7
789,Almost Famous ,152,60000000,7.9
790,Garfield 2 ,86,0,5.0
791,xXx: State of the Union ,101,87000000,4.3
792,Priest ,87,60000000,5.7
793,Sinbad: Legend of the Seven Seas ,85,60000000,6.7
794,Event Horizon ,130,60000000,6.7
795,The Avengers ,173,220000000,8.1
796,Dragonfly ,104,60000000,6.1
797,The Black Dahlia ,121,50000000,5.6
798,Flyboys ,140,60000000,6.6
799,The Last Castle ,131,60000000,6.9
800,Supernova ,91,65000000,4.8
801,Winter's Tale ,118,60000000,6.2
802,The Mortal Instruments: City of Bones ,130,60000000,6.0
803,Meet Dave ,90,60000000,4.9
804,Dark Water ,103,30000000,5.6
805,Edtv ,122,55000000,6.1
806,Inkheart ,106,60000000,6.1
807,The Spirit ,103,60000000,4.8
808,Mortdecai ,107,60000000,5.5
809,In the Name of the King: A Dungeon Siege Tale ,156,60000000,3.8
810,Beyond Borders ,127,35000000,6.5
811,Xi you ji zhi: Sun Wukong san da Baigu Jing ,119,68005000,6.0
812,The Great Raid ,132,80000000,6.7
813,Deadpool ,108,58000000,8.1
814,Holy Man ,114,60000000,4.9
815,American Sniper ,133,58800000,7.3
816,Goosebumps ,103,58000000,6.4
817,"Sabrina the Teenage Witch             ",22,3000000,6.6
818,Just Like Heaven ,95,58000000,6.7
819,The Flintstones in Viva Rock Vegas ,90,60000000,3.6
820,Rambo III ,87,63000000,5.7
821,Leatherheads ,114,58000000,6.0
822,The Ridiculous 6 ,119,0,4.9
823,Did You Hear About the Morgans? ,103,58000000,4.7
824,The Internship ,125,58000000,6.3
825,Resident Evil: Afterlife ,97,60000000,5.9
826,Red Tails ,125,58000000,5.9
827,Sex and the City             ,30,0,7.0
828,The Devil's Advocate ,136,57000000,7.5
829,That's My Boy ,116,70000000,5.6
830,DragonHeart ,103,57000000,6.4
831,After the Sunset ,97,58000000,6.3
832,Ghost Rider: Spirit of Vengeance ,96,57000000,4.3
833,Captain Corelli's Mandolin ,131,57000000,5.9
834,Anger Management             ,22,0,6.7
835,The Pacifier ,95,56000000,5.5
836,Walking Tall ,86,56000000,6.2
837,Forrest Gump ,142,55000000,8.8
838,Alvin and the Chipmunks ,92,60000000,5.2
839,Meet the Parents ,108,55000000,7.0
840,Pocahontas ,84,55000000,6.6
841,Superman ,188,55000000,7.3
842,The Nutty Professor ,95,54000000,5.6
843,Hitch ,118,70000000,6.6
844,George of the Jungle ,92,55000000,5.4
845,American Wedding ,74,55000000,6.3
846,Captain Phillips ,134,55000000,7.9
847,Date Night ,101,55000000,6.3
848,Casper ,100,50000000,6.0
849,The Equalizer ,132,55000000,7.2
850,Maid in Manhattan ,105,55000000,5.1
851,Crimson Tide ,123,53000000,7.3
852,The Pursuit of Happyness ,117,55000000,8.0
853,Flightplan ,98,55000000,6.2
854,Disclosure ,128,55000000,6.0
855,City of Angels ,114,55000000,6.7
856,Kill Bill: Vol. 1 ,111,30000000,8.1
857,Bowfinger ,85,55000000,6.4
858,Stargate SG-1             ,44,1400000,8.4
859,Kill Bill: Vol. 2 ,137,30000000,8.0
860,Tango & Cash ,97,55000000,6.3
861,Death Becomes Her ,104,55000000,6.4
862,Shanghai Noon ,110,55000000,6.6
863,Executive Decision ,133,55000000,6.4
864,Mr. Popper's Penguins ,94,55000000,6.0
865,The Forbidden Kingdom ,104,55000000,6.6
866,Free Birds ,91,55000000,5.9
867,Alien 3 ,145,50000000,6.4
868,Evita ,135,55000000,6.3
869,Ronin ,122,55000000,7.3
870,The Ghost and the Darkness ,110,55000000,6.8
871,Paddington ,95,55000000,7.2
872,The Watch ,102,68000000,5.7
873,The Hunted ,94,55000000,6.0
874,Instinct ,126,55000000,6.5
875,Stuck on You ,118,55000000,5.8
876,Semi-Pro ,99,55000000,5.8
877,The Pirates! Band of Misfits ,88,55000000,6.7
878,Changeling ,141,55000000,7.8
879,Chain Reaction ,107,50000000,5.6
880,The Fan ,116,55000000,5.8
881,The Phantom of the Opera ,143,70000000,7.4
882,Elizabeth: The Golden Age ,114,55000000,6.9
883,Ã†on Flux ,93,62000000,5.5
884,Gods and Generals ,280,56000000,6.3
885,Turbulence ,100,71000000,4.7
886,Imagine That ,107,55000000,5.6
887,Muppets Most Wanted ,119,50000000,6.4
888,Thunderbirds ,95,57000000,4.2
889,Burlesque ,119,55000000,6.4
890,A Very Long Engagement ,133,47000000,7.7
891,Lolita ,152,2000000,7.7
892,Eye See You ,96,55000000,5.3
893,Blade II ,117,54000000,6.7
894,Seven Pounds ,123,55000000,7.7
895,Bullet to the Head ,92,55000000,5.7
896,The Godfather: Part III ,170,54000000,7.6
897,Elizabethtown ,123,57000000,6.4
898,"You Me and Dupree ",110,54000000,5.6
899,Superman II ,116,54000000,6.8
900,Gigli ,121,54000000,2.4
901,All the King's Men ,128,55000000,6.2
902,Shaft ,99,46000000,5.9
903,Anastasia ,94,50000000,7.1
904,Moulin Rouge! ,127,52500000,7.6
905,Domestic Disturbance ,89,53000000,5.5
906,Black Mass ,123,53000000,7.0
907,Flags of Our Fathers ,135,90000000,7.1
908,Law Abiding Citizen ,118,50000000,7.4
909,Grindhouse ,189,53000000,7.6
910,Beloved ,172,55000000,5.9
911,Lucky You ,124,55000000,5.9
912,Catch Me If You Can ,141,52000000,8.0
913,Zero Dark Thirty ,157,40000000,7.4
914,The Break-Up ,106,52000000,5.8
915,Mamma Mia! ,108,52000000,6.3
916,Valentine's Day ,125,52000000,5.7
917,The Dukes of Hazzard ,107,50000000,5.1
918,The Thin Red Line ,215,52000000,7.6
919,The Change-Up ,118,52000000,6.4
920,Man on the Moon ,118,52000000,7.4
921,Casino ,178,52000000,8.2
922,From Paris with Love ,92,52000000,6.5
923,Bulletproof Monk ,104,52000000,5.5
924,"Me Myself & Irene ",116,51000000,6.5
925,Barnyard ,90,51000000,5.6
926,Deck the Halls ,93,0,4.9
927,The Twilight Saga: New Moon ,130,50000000,4.6
928,Shrek ,90,60000000,7.9
929,The Adjustment Bureau ,106,50200000,7.1
930,Robin Hood: Prince of Thieves ,155,48000000,6.9
931,Jerry Maguire ,139,50000000,7.3
932,Ted ,112,50000000,7.0
933,As Good as It Gets ,139,50000000,7.7
934,Patch Adams ,115,50000000,6.7
935,Anchorman 2: The Legend Continues ,143,50000000,6.3
936,Mr. Deeds ,96,50000000,5.8
937,Super 8 ,112,50000000,7.1
938,Erin Brockovich ,131,52000000,7.3
939,How to Lose a Guy in 10 Days ,116,50000000,6.4
940,22 Jump Street ,112,50000000,7.1
941,Interview with the Vampire: The Vampire Chronicles ,123,60000000,7.6
942,Yes Man ,104,70000000,6.8
943,Central Intelligence ,107,50000000,6.6
944,Stepmom ,124,50000000,6.7
945,Daddy's Home ,96,50000000,6.1
946,Into the Woods ,125,50000000,6.0
947,Inside Man ,129,45000000,7.6
948,Payback ,90,50000000,7.1
949,Congo ,109,50000000,5.0
950,We Bought a Zoo ,124,0,7.1
951,Knowing ,121,50000000,6.2
952,Failure to Launch ,95,50000000,5.6
953,The Ring Two ,128,0,5.4
954,"Crazy Stupid Love. ",118,50000000,7.4
955,Garfield ,80,35000000,5.0
956,Christmas with the Kranks ,99,60000000,5.2
957,Moneyball ,133,50000000,7.6
958,Outbreak ,127,50000000,6.6
959,Non-Stop ,106,50000000,7.0
960,Race to Witch Mountain ,98,65000000,5.7
961,V for Vendetta ,132,54000000,8.2
962,Shanghai Knights ,114,50000000,6.2
963,Unforgotten             ,45,0,7.9
964,Curious George ,78,50000000,6.6
965,Herbie Fully Loaded ,101,50000000,4.7
966,Don't Say a Word ,113,50000000,6.3
967,Hansel & Gretel: Witch Hunters ,98,50000000,6.1
968,Unfaithful ,124,50000000,6.7
969,I Am Number Four ,109,60000000,6.1
970,Syriana ,128,50000000,7.0
971,13 Hours ,144,50000000,7.4
972,The Book of Life ,95,50000000,7.3
973,Firewall ,105,50000000,5.8
974,Absolute Power ,121,50000000,6.7
975,G.I. Jane ,125,50000000,5.8
976,The Game ,129,50000000,7.8
977,Silent Hill ,132,50000000,6.6
978,The Replacements ,118,50000000,6.5
979,American Reunion ,113,50000000,6.7
980,The Negotiator ,140,50000000,7.3
981,Into the Storm ,89,50000000,5.8
982,Beverly Hills Cop III ,104,55000000,5.5
983,Gremlins 2: The New Batch ,106,50000000,6.3
984,The Judge ,141,50000000,7.4
985,The Peacemaker ,124,50000000,5.9
986,Resident Evil: Apocalypse ,98,45000000,6.2
987,Bridget Jones: The Edge of Reason ,108,40000000,5.9
988,Out of Time ,114,50000000,6.5
989,On Deadly Ground ,101,50000000,4.4
990,The Adventures of Sharkboy and Lavagirl 3-D ,93,50000000,3.5
991,The Beach ,119,50000000,6.6
992,Raising Helen ,119,50000000,6.0
993,Ninja Assassin ,99,40000000,6.4
994,For Love of the Game ,137,50000000,6.5
995,A Touch of Frost             ,105,0,7.8
996,Striptease ,117,40000000,4.3
997,Marmaduke ,87,50000000,4.2
998,Hereafter ,129,50000000,6.5
999,Murder by Numbers ,115,50000000,6.1
1000,Assassins ,132,50000000,6.3
1001,Hannibal Rising ,131,50000000,6.2
1002,The Story of Us ,95,50000000,5.9
1003,The Host ,125,40000000,5.9
1004,Basic ,98,50000000,6.5
1005,Blood Work ,110,50000000,6.4
1006,The International ,118,50000000,6.5
1007,Escape from L.A. ,101,50000000,5.7
1008,Twisted             ,60,0,7.5
1009,The Iron Giant ,90,70000000,8.0
1010,The Life Aquatic with Steve Zissou ,119,50000000,7.3
1011,Free State of Jones ,139,50000000,6.7
1012,The Life of David Gale ,130,50000000,7.5
1013,Man of the House ,100,40000000,5.4
1014,Run All Night ,114,50000000,6.6
1015,Eastern Promises ,96,25000000,7.7
1016,Into the Blue ,110,50000000,5.8
1017,The Messenger: The Story of Joan of Arc ,158,390000000,6.4
1018,Your Highness ,102,49900000,5.6
1019,Dream House ,84,55000000,6.0
1020,Mad City ,115,50000000,6.2
1021,Baby's Day Out ,99,50000000,5.9
1022,The Scarlet Letter ,135,50000000,5.1
1023,Fair Game ,108,22000000,6.8
1024,Defiance             ,43,0,7.0
1025,Domino ,127,50000000,6.0
1026,Jade ,107,50000000,5.1
1027,Gamer ,95,50000000,5.8
1028,Beautiful Creatures ,124,60000000,6.2
1029,Death to Smoochy ,109,55000000,6.4
1030,Zoolander 2 ,102,50000000,4.8
1031,The Big Bounce ,88,50000000,4.9
1032,What Planet Are You From? ,87,50000000,5.6
1033,Drive Angry ,104,50000000,5.5
1034,Street Fighter: The Legend of Chun-Li ,96,18000000,3.7
1035,The One ,85,49000000,5.9
1036,Outlander             ,64,0,8.5
1037,The Adventures of Ford Fairlane ,104,40000000,6.3
1038,Pirate Radio ,135,0,7.4
1039,Traffic ,190,48000000,7.6
1040,Indiana Jones and the Last Crusade ,127,48000000,8.3
1041,Anna Karenina ,129,0,6.6
1042,Chappie ,120,49000000,6.9
1043,The Bone Collector ,118,48000000,6.7
1044,Panic Room ,112,48000000,6.8
1045,The Tooth Fairy ,89,1500000,4.6
1046,Three Kings ,114,48000000,7.1
1047,Child 44 ,137,50000000,6.4
1048,Rat Race ,112,48000000,6.4
1049,K-PAX ,120,48000000,7.4
1050,Kate & Leopold ,123,48000000,6.4
1051,Bedazzled ,93,48000000,6.0
1052,The Cotton Club ,123,58000000,6.5
1053,3:10 to Yuma ,122,55000000,7.8
1054,Taken 3 ,115,48000000,6.0
1055,Out of Sight ,123,48000000,7.0
1056,The Cable Guy ,96,47000000,6.0
1057,Earth ,110,0,7.8
1058,Dick Tracy ,105,100000000,6.1
1059,The Thomas Crown Affair ,113,48000000,6.8
1060,Riding in Cars with Boys ,132,48000000,6.4
1061,First Blood ,93,14000000,7.7
1062,Solaris ,115,1000000,8.1
1063,Happily N'Ever After ,75,47000000,4.5
1064,Mary Reilly ,108,47000000,5.8
1065,My Best Friend's Wedding ,105,46000000,6.3
1066,America's Sweethearts ,102,48000000,5.7
1067,Insomnia ,118,46000000,7.2
1068,Star Trek: First Contact ,111,45000000,7.6
1069,Jonah Hex ,81,47000000,4.7
1070,Courage Under Fire ,116,46000000,6.6
1071,Liar Liar ,86,45000000,6.8
1072,The Infiltrator ,127,25000000,7.3
1073,Inchon ,140,48000000,2.7
1074,The Flintstones ,91,45000000,4.8
1075,Taken 2 ,98,45000000,6.3
1076,Scary Movie 3 ,84,48000000,5.5
1077,Miss Congeniality ,109,45000000,6.2
1078,Journey to the Center of the Earth ,93,45000000,5.8
1079,The Princess Diaries 2: Royal Engagement ,113,40000000,5.7
1080,The Pelican Brief ,141,45000000,6.5
1081,The Client ,119,45000000,6.7
1082,The Bucket List ,97,45000000,7.4
1083,Patriot Games ,117,45000000,6.9
1084,Monster-in-Law ,101,60000000,5.5
1085,Prisoners ,153,46000000,8.1
1086,Training Day ,122,45000000,7.7
1087,Galaxy Quest ,102,45000000,7.3
1088,Scary Movie 2 ,83,45000000,5.2
1089,The Muppets ,103,45000000,7.1
1090,Blade ,110,45000000,7.1
1091,Coach Carter ,136,30000000,7.2
1092,Changing Lanes ,91,45000000,6.5
1093,Anaconda ,89,45000000,4.6
1094,Coyote Ugly ,107,45000000,5.6
1095,Love Actually ,129,45000000,7.7
1096,A Bug's Life ,95,120000000,7.2
1097,From Hell ,122,35000000,6.8
1098,The Specialist ,110,45000000,5.4
1099,Tin Cup ,135,45000000,6.3
1100,"Yours Mine and Ours ",111,2500000,7.2
1101,Kicking & Screaming ,95,45000000,5.6
1102,The Hitchhiker's Guide to the Galaxy ,109,50000000,6.8
1103,Fat Albert ,93,26000000,4.3
1104,Resident Evil: Extinction ,94,45000000,6.3
1105,Blended ,117,40000000,6.5
1106,Last Holiday ,112,45000000,6.4
1107,The River Wild ,111,45000000,6.3
1108,The Indian in the Cupboard ,96,45000000,5.9
1109,Savages ,141,45000000,6.5
1110,Cellular ,94,25000000,6.5
1111,Johnny English ,87,35000000,6.1
1112,The Ant Bully ,88,50000000,5.9
1113,Dune ,177,40000000,6.6
1114,Across the Universe ,133,45000000,7.4
1115,Revolutionary Road ,119,35000000,7.3
1116,16 Blocks ,102,52000000,6.6
1117,Babylon A.D. ,101,70000000,5.6
1118,The Glimmer Man ,91,45000000,5.3
1119,Multiplicity ,117,45000000,6.0
1120,Aliens in the Attic ,86,45000000,5.4
1121,The Pledge ,124,45000000,6.8
1122,The Producers ,134,45000000,6.4
1123,Dredd ,95,35000000,7.1
1124,The Phantom ,100,45000000,4.9
1125,All the Pretty Horses ,220,57000000,5.8
1126,Nixon ,212,50000000,7.1
1127,The Ghost Writer ,128,45000000,7.2
1128,Deep Rising ,106,45000000,6.0
1129,Miracle at St. Anna ,160,45000000,6.0
1130,Curse of the Golden Flower ,114,45000000,7.0
1131,Bangkok Dangerous ,99,40000000,5.4
1132,Big Trouble ,74,40000000,6.5
1133,Love in the Time of Cholera ,139,45000000,6.4
1134,The Returned             ,52,0,8.3
1135,Shadow Conspiracy ,103,45000000,4.9
1136,Johnny English Reborn ,101,45000000,6.3
1137,Foodfight! ,91,65000000,1.7
1138,Argo ,130,44500000,7.7
1139,The Fugitive ,130,44000000,7.8
1140,The Bounty Hunter ,110,40000000,5.5
1141,Sleepers ,147,44000000,7.5
1142,Rambo: First Blood Part II ,96,44000000,6.4
1143,The Juror ,118,44000000,5.6
1144,Pinocchio ,88,2600000,7.5
1145,Heaven's Gate ,325,44000000,6.8
1146,Underworld: Evolution ,102,50000000,6.8
1147,Victor Frankenstein ,110,40000000,6.0
1148,Finding Forrester ,136,43000000,7.3
1149,28 Days ,103,43000000,6.0
1150,Unleashed ,103,45000000,7.0
1151,The Sweetest Thing ,90,43000000,5.1
1152,The Firm ,154,42000000,6.8
1153,Charlie St. Cloud ,99,44000000,6.5
1154,The Mechanic ,93,40000000,6.6
1155,21 Jump Street ,109,42000000,7.2
1156,Notting Hill ,124,42000000,7.0
1157,Chicken Run ,84,45000000,7.0
1158,Along Came Polly ,90,42000000,5.9
1159,Boomerang ,117,40000000,5.4
1160,The Heat ,123,43000000,6.6
1161,Cleopatra ,251,31115000,7.0
1162,Here Comes the Boom ,105,42000000,6.5
1163,High Crimes ,115,42000000,6.3
1164,The Mirror Has Two Faces ,122,42000000,6.5
1165,The Mothman Prophecies ,119,32000000,6.5
1166,BrÃ¼no ,81,42000000,5.8
1167,Licence to Kill ,133,32000000,6.6
1168,Red Riding Hood ,100,42000000,5.4
1169,15 Minutes ,120,42000000,6.1
1170,Super Mario Bros. ,104,42000000,4.0
1171,Lord of War ,122,50000000,7.6
1172,Hero ,80,31000000,7.9
1173,One for the Money ,91,40000000,5.3
1174,The Interview ,112,44000000,6.6
1175,The Warrior's Way ,100,45000000,6.3
1176,McHale's Navy             ,30,0,7.5
1177,Micmacs ,105,27000000,7.2
1178,8 Mile ,110,41000000,7.0
1179,Animal Kingdom: Let's go Ape ,101,0,4.9
1180,A Knight's Tale ,144,65000000,6.9
1181,The Medallion ,108,41000000,5.2
1182,The Sixth Sense ,107,40000000,8.1
1183,Man on a Ledge ,102,42000000,6.6
1184,The Big Year ,100,41000000,6.2
1185,The Karate Kid ,126,8000000,7.2
1186,American Hustle ,138,40000000,7.3
1187,The Proposal ,108,40000000,6.7
1188,Double Jeopardy ,105,70000000,6.4
1189,Back to the Future Part II ,108,40000000,7.8
1190,Lucy ,89,40000000,6.4
1191,Fifty Shades of Grey ,129,40000000,4.1
1192,Spy Kids 3-D: Game Over ,84,38000000,4.1
1193,A Time to Kill ,149,40000000,7.4
1194,Cheaper by the Dozen ,94,40000000,5.8
1195,Lone Survivor ,121,40000000,7.6
1196,A League of Their Own ,128,40000000,7.2
1197,The Conjuring 2 ,134,40000000,7.8
1198,The Social Network ,120,40000000,7.7
1199,He's Just Not That Into You ,129,40000000,6.4
1200,Scary Movie 4 ,89,45000000,5.1
1201,Scream 3 ,116,40000000,5.5
1202,Back to the Future Part III ,118,40000000,7.4
1203,Get Hard ,107,40000000,6.0
1204,Bram Stoker's Dracula ,155,40000000,7.5
1205,Julie & Julia ,123,40000000,7.0
1206,42 ,128,40000000,7.5
1207,The Talented Mr. Ripley ,139,40000000,7.3
1208,Dumb and Dumber To ,109,35000000,5.7
1209,Eight Below ,120,40000000,7.3
1210,The Intern ,121,35000000,7.2
1211,Ride Along 2 ,102,40000000,5.9
1212,The Last of the Mohicans ,117,40000000,7.8
1213,Ray ,178,40000000,7.7
1214,Sin City ,147,40000000,8.1
1215,Vantage Point ,90,40000000,6.6
1216,"I Love You Man ",105,40000000,7.1
1217,Shallow Hal ,114,40000000,5.9
1218,JFK ,206,40000000,8.0
1219,Big Momma's House 2 ,99,40000000,4.6
1220,The Mexican ,123,34000000,6.1
1221,Unbroken ,137,65000000,7.2
1222,17 Again ,102,20000000,6.4
1223,The Other Woman ,109,40000000,6.0
1224,The Final Destination ,82,40000000,5.2
1225,Bridge of Spies ,142,40000000,7.6
1226,Behind Enemy Lines ,106,40000000,6.4
1227,Get Him to the Greek ,114,0,6.4
1228,Shall We Dance ,106,50000000,6.1
1229,Small Soldiers ,108,40000000,6.1
1230,Spawn ,98,40000000,5.2
1231,The Count of Monte Cristo ,131,35000000,7.7
1232,The Lincoln Lawyer ,118,40000000,7.3
1233,Unknown ,113,30000000,6.9
1234,The Prestige ,130,40000000,8.5
1235,Horrible Bosses 2 ,116,42000000,6.3
1236,Escape from Planet Earth ,89,40000000,5.9
1237,Apocalypto ,139,40000000,7.8
1238,The Living Daylights ,130,30000000,6.7
1239,Predators ,107,40000000,6.4
1240,Legal Eagles ,116,40000000,5.9
1241,Secret Window ,96,40000000,6.6
1242,The Lake House ,99,40000000,6.8
1243,The Skeleton Key ,104,43000000,6.5
1244,The Odd Life of Timothy Green ,105,25000000,6.6
1245,Made of Honor ,101,40000000,5.8
1246,Jersey Boys ,134,40000000,6.9
1247,The Rainmaker ,135,40000000,7.1
1248,Gothika ,98,40000000,5.8
1249,Amistad ,155,36000000,7.2
1250,Medicine Man ,106,40000000,6.0
1251,Aliens vs. Predator: Requiem ,102,40000000,4.7
1252,Ri¢hie Ri¢h ,95,40000000,5.2
1253,Autumn in New York ,103,40000000,5.5
1254,Music and Lyrics ,95,0,6.5
1255,Paul ,109,40000000,7.0
1256,The Guilt Trip ,95,40000000,5.8
1257,Scream 4 ,111,40000000,6.2
1258,8MM ,123,40000000,6.5
1259,The Doors ,140,38000000,7.2
1260,Sex Tape ,94,40000000,5.1
1261,Hanging Up ,94,60000000,4.7
1262,Final Destination 5 ,92,40000000,5.9
1263,Mickey Blue Eyes ,102,40000000,5.8
1264,Pay It Forward ,123,40000000,7.2
1265,Fever Pitch ,104,30000000,6.2
1266,Arthur             ,30,0,7.4
1267,Drillbit Taylor ,102,40000000,5.7
1268,A Million Ways to Die in the West ,136,40000000,6.1
1269,The Shadow ,93,25000000,6.0
1270,Extremely Loud & Incredibly Close ,129,40000000,6.9
1271,Morning Glory ,107,40000000,6.5
1272,Get Rich or Die Tryin' ,117,40000000,5.0
1273,The Art of War ,116,40000000,5.7
1274,Rent ,135,40000000,7.0
1275,Bless the Child ,107,40000000,5.1
1276,The Out-of-Towners ,90,40000000,5.3
1277,The Island of Dr. Moreau ,99,40000000,4.4
1278,The Musketeer ,104,40000000,4.7
1279,The Other Boleyn Girl ,115,35000000,6.7
